"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HN02","HN02_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","HX02","HX02_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LN02","LN02_ATTRIBUTES","LX01","LX01_ATTRIBUTES","LX02","LX02_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MN02","MN02_ATTRIBUTES","MX01","MX01_ATTRIBUTES","MX02","MX02_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"USC00155097","1939-05","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","66.0","6","60.4",",6","9",",6","5",",6","0",",6","","","","","0",",6","1",",6","0",",6","26",",6","1",",6","","","","","-0.6",",6,04,","","","","","9.1",",,6,22,","32.2",",6,25,","2219.3","6","","","","","62.4",",6","","","","","","","","","","","","","","","","","","","","","33.8",",,,6","","","18.27",",6","25.77",",,,6","10.76",",,,6","",""
"USC00155097","1939-06","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","216.7","6","150.7",",6","15",",6","8",",6","3",",6","","","","","0",",6","0",",6","0",",6","30",",6","5",",6","","","","","8.3",",6,05,","","","","","84.1",",,6,18,","32.8",",6,21,+","2219.6","6","","","","","0.3",",6","","","","","","","","","","","","","","","","","","","","","216.0",",,,6","","","23.35",",6","29.68",",,,6","17.01",",,,6","",""
"USC00155097","1939-07","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","390.6","6","173.9",",6","9",",6","7",",6","2",",6","","","","","0",",6","0",",6","0",",6","31",",6","12",",6","","","","","10.0",",6,12,","","","","","48.3",",,6,29,","35.0",",6,18,+","0.0","6","","","","","0.0",",6","","","","","","","","","","","","","","","","","","","","","151.4",",,,6","","","23.94",",6","31.13",",,,6","16.76",",,,6","",""
"USC00155097","1939-08","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","544.3","6","153.7",",6","7",",6","7",",6","1",",6","","","","","0",",6","0",",6","0",",6","31",",6","5",",6","","","","","8.3",",6,22,","","","","","32.5",",,6,03,","32.8",",6,13,+","0.0","6","","","","","0.0",",6","","","","","","","","","","","","","","","","","","","","","63.6",",,,6","","","23.29",",6","30.58",",,,6","16.00",",,,6","",""
"USC00155097","1939-09","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","693.5","6","149.2","1,6","2",",6","2",",6","0",",6","","","","","0",",6","0",",6","0","1,6","29","1,6","19","1,6","","","","","4.4",",6,22,","","","","","23.1",",,6,30,","37.8","1,6,09,+","2.8","6","","","","","2.8","1,6","","","","","","","","","","","","","","","","","","","","","31.0",",,,6","","","23.27","1,6","32.58","1,,,6","13.97",",,,6","",""
"USC00155097","1939-10","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","724.1","6","30.6","2,6","8",",6","5",",6","1",",6","","","","","0",",6","5",",6","0","2,6","21","2,6","2","2,6","","","","","-5.0",",6,29,","","","","","70.4",",,6,07,","33.9","2,6,09,","145.3","6","","","","","142.5","2,6","","","","","","","","","","","","","","","","","","","","","111.1",",,,6","","","14.69","2,6","21.67","2,,,6","7.70",",,,6","",""
"USC00155097","1939-11","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","724.1","6","0.0","1,6","6",",6","2",",6","0",",6","","","","","0",",6","20",",6","0","1,6","0","1,6","0","1,6","","","","","-8.3",",6,28,","","","","","12.4",",,6,20,","20.6","1,6,15,","549.1","6","","","","","403.8","1,6","","","","","","","","","","","","","","","","","","","","","28.6",",,,6","","","4.53","1,6","10.39","1,,,6","-1.33",",,,6","",""
"USC00155097","1939-12","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","724.1","6","0.0","1,6","6",",6","4",",6","0",",6","","","0",",6","0",",6","25",",6","2","1,6","0","1,6","0","1,6","","","","","-13.3",",6,22,","","","8",",,6,27,","24.4",",,6,24,","20.0","1,6,10,","1010.1","6","","","","","461.0","1,6","","","","","","","","","","","","","","","","","","","","","65.8",",,,6","13",",,,6","2.80","1,6","8.58","1,,,6","-2.98",",,,6","",""
"USC00155097","1940-01","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","0.0","6","0.0",",6","13",",6","6",",6","0",",6","","","3",",6","8",",6","31",",6","23",",6","0",",6","0",",6","","","","","-25.6",",6,26,+","","","51",",,6,04,","20.1",",,6,14,","12.2",",6,14,","1820.7","6","","","","","810.6",",6","","","","","","","","","","","","","","","","","","","","","46.7",",,,6","158",",,,6","-7.82",",6","-2.46",",,,6","-13.17",",,,6","",""
"USC00155097","1940-02","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","0.0","6","0.0",",6","17",",6","13",",6","0",",6","","","1",",6","0",",6","22",",6","0",",6","0",",6","0",",6","","","","","-15.6",",6,03,","","","30",",,6,13,","22.6",",,6,17,","14.4",",6,12,+","2292.2","6","","","","","471.5",",6","","","","","","","","","","","","","","","","","","","","","149.1",",,,6","63",",,,6","2.08",",6","7.60",",,,6","-3.45",",,,6","",""
"USC00155097","1940-03","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","0.0","6","0.0",",6","12",",6","11",",6","1",",6","","","1",",6","0",",6","18",",6","0",",6","4",",6","0",",6","","","","","-9.4",",6,25,+","","","46",",,6,24,","68.6",",,6,03,","26.7",",6,31,","2666.6","6","","","","","374.4",",6","","","","","","","","","","","","","","","","","","","","","172.9",",,,6","51",",,,6","6.25",",6","12.47",",,,6","0.04",",,,6","",""
"USC00155097","1940-04","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","12.3","6","12.3",",6","13","1,6","9","1,6","2","1,6","","","1",",6","0",",6","9",",6","0",",6","11",",6","0",",6","","","","","-6.1",",6,13,","","","76",",,6,20,","29.2","1,,6,19,","30.0",",6,02,","2858.8","6","","","","","192.2",",6","","","","","","","","","","","","","","","","","","","","","125.0","1,,,6","76",",,,6","12.34",",6","19.30",",,,6","5.37",",,,6","",""
"USC00155097","1940-05","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","35.6","6","23.3",",6","10",",6","8",",6","1",",6","","","","","0",",6","1",",6","0",",6","22",",6","0",",6","","","","","-0.6",",6,04,","","","","","27.9",",,6,01,","31.7",",6,08,","2964.4","6","","","","","105.6",",6","","","","","","","","","","","","","","","","","","","","","93.7",",,,6","","","15.68",",6","23.27",",,,6","8.08",",,,6","",""
"USC00155097","1940-06","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","166.6","6","131.0",",6","17",",6","7",",6","0",",6","","","","","0",",6","0",",6","0",",6","29",",6","5",",6","","","","","7.8",",6,22,+","","","","","24.9",",,6,19,","33.3",",6,07,","2980.2","6","","","","","15.8",",6","","","","","","","","","","","","","","","","","","","","","85.3",",,,6","","","22.17",",6","28.58",",,,6","15.76",",,,6","",""
"USC00155097","1940-07","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","332.2","6","165.6",",6","11",",6","4",",6","0",",6","","","","","0",",6","0",",6","0",",6","31",",6","12",",6","","","","","8.3",",6,05,","","","","","14.0",",,6,12,","36.7",",6,30,","3.3","6","","","","","3.3",",6","","","","","","","","","","","","","","","","","","","","","39.5",",,,6","","","23.57",",6","30.16",",,,6","16.97",",,,6","",""
"USC00155097","1940-08","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","508.5","6","176.3",",6","10",",6","6",",6","2",",6","","","","","0",",6","0",",6","0",",6","31",",6","14",",6","","","","","7.8",",6,22,","","","","","38.1",",,6,07,","35.6",",6,01,","5.8","6","","","","","2.5",",6","","","","","","","","","","","","","","","","","","","","","123.1",",,,6","","","23.94",",6","30.97",",,,6","16.91",",,,6","",""
"USC00155097","1940-09","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","563.6","6","55.1","2,6","3",",6","2",",6","1",",6","","","","","0","2,6","0","2,6","0",",6","25",",6","6",",6","","","","","1.1","2,6,27,+","","","","","40.6",",,6,25,","35.0",",6,22,+","63.8","6","","","","","58.0",",6","","","","","","","","","","","","","","","","","","","","","50.0",",,,6","","","18.16","2,6","27.55",",,,6","8.76","2,,,6","",""
"USC00155097","1940-10","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","577.7","6","14.1","3,6","6",",6","3",",6","0",",6","","","","","0","3,6","5","3,6","0",",6","24",",6","0",",6","","","","","-2.2","3,6,17,","","","","","8.6",",,6,07,","30.6",",6,28,","170.7","6","","","","","106.9",",6","","","","","","","","","","","","","","","","","","","","","20.7",",,,6","","","14.74","3,6","24.15",",,,6","5.33","3,,,6","",""
"USC00155097","1940-11","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","","","","","14",",6","10",",6","2",",6","","","","","","","","","1",",6","4",",6","0",",6","","","","","","","","","","","37.8",",,6,01,","25.6",",6,03,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","145.6",",,,6","","","","","13.18",",,,6","","","",""
"USC00155097","1940-12","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","","","0.0","5,6","14",",6","9",",6","0",",6","","","","","0","5,6","17","5,6","1",",6","0",",6","0",",6","","","","","-12.8","5,6,04,","","","","","22.9",",,6,28,","20.0",",6,06,","","","","","","","353.2",",6","","","","","","","","","","","","","","","","","","","","","113.2",",,,6","","","4.39","5,6","11.06",",,,6","-2.28","5,,,6","",""
"USC00155097","1941-01","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","0.0","6","0.0","4,6","12",",6","7",",6","1",",6","","","","","0","4,6","21","4,6","4",",6","0",",6","0",",6","","","","","-13.9","4,6,06,","","","","","25.7",",,6,24,","15.0",",6,21,+","","","","","","","459.4",",6","","","","","","","","","","","","","","","","","","","","","66.0",",,,6","","","1.26","4,6","6.94",",,,6","-4.43","4,,,6","",""
"USC00155097","1941-02","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","0.0","6","0.0","5,6","6",",6","1",",6","0",",6","","","0",",6","0","5,6","23","5,6","4",",6","0",",6","0",",6","","","","","-13.3","5,6,23,","","","13",",,6,08,","14.5",",,6,14,","16.7",",6,12,","","","","","","","448.1",",6","","","","","","","","","","","","","","","","","","","","","20.2",",,,6","23",",,,6","-1.10","5,6","5.22",",,,6","-7.41","5,,,6","",""
"USC00155097","1941-03","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","0.0","6","0.0","5,6","11",",6","6",",6","0",",6","","","1",",6","0","5,6","20","5,6","1",",6","0",",6","0",",6","","","","","-11.1","5,6,18,+","","","33",",,6,13,","13.2",",,6,04,","20.6",",6,20,","","","","","","","383.5",",6","","","","","","","","","","","","","","","","","","","","","41.0",",,,6","33",",,,6","3.50","5,6","10.69",",,,6","-3.68","5,,,6","",""
"USC00155097","1941-04","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","16.1","6","16.1","2,6","12",",6","7",",6","1",",6","","","","","0","2,6","0","2,6","0",",6","19",",6","0",",6","","","","","1.1","2,6,27,+","","","","","53.1",",,6,04,","29.4",",6,19,+","","","","","","","108.9",",6","","","","","","","","","","","","","","","","","","","","","102.0",",,,6","","","15.00","2,6","22.37",",,,6","7.64","2,,,6","",""
"USC00155097","1941-05","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","86.5","6","70.4",",6","9",",6","6",",6","0",",6","","","","","0",",6","0",",6","0",",6","27",",6","6",",6","","","","","0.6",",6,13,+","","","","","12.2",",,6,07,","34.4",",6,22,","","","","","","","49.1",",6","","","","","","","","","","","","","","","","","","","","","39.7",",,,6","","","19.02",",6","27.33",",,,6","10.71",",,,6","",""
"USC00155097","1941-06","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","226.2","6","139.7",",6","11",",6","9",",6","0",",6","","","","","0",",6","0",",6","0",",6","29",",6","11",",6","","","","","7.8",",6,18,","","","","","24.1",",,6,10,","35.0",",6,30,","","","","","","","4.4",",6","","","","","","","","","","","","","","","","","","","","","122.2",",,,6","","","22.84",",6","29.97",",,,6","15.71",",,,6","",""
"USC00155097","1941-07","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","415.5","6","189.3",",6","10",",6","5",",6","2",",6","","","","","0",",6","0",",6","0",",6","31",",6","12",",6","","","","","12.8",",6,22,+","","","","","124.0",",,6,19,","36.7",",6,01,","0.0","6","","","","","0.0",",6","","","","","","","","","","","","","","","","","","","","","194.9",",,,6","","","24.44",",6","31.01",",,,6","17.87",",,,6","",""
"USC00155097","1941-08","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","574.0","6","158.5","1,6","11",",6","7",",6","2",",6","","","","","0","1,6","0","1,6","0",",6","31",",6","13",",6","","","","","8.3","1,6,14,","","","","","32.3",",,6,28,","36.1",",6,11,","0.0","6","","","","","0.0",",6","","","","","","","","","","","","","","","","","","","","","123.0",",,,6","","","23.68","1,6","30.82",",,,6","16.53","1,,,6","",""
"USC00155097","1941-09","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","688.5","6","114.5","1,6","5",",6","1",",6","0",",6","","","","","0","1,6","0","1,6","0",",6","30",",6","8",",6","","","","","2.2","1,6,27,","","","","","7.4",",,6,06,","33.9",",6,30,+","7.2","6","","","","","7.2",",6","","","","","","","","","","","","","","","","","","","","","12.5",",,,6","","","21.93","1,6","30.04",",,,6","13.81","1,,,6","",""
"USC00155097","1941-10","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","","","","","12",",6","7",",6","1",",6","","","","","","","","","0",",6","23",",6","3",",6","","","","","","","","","","","28.2",",,6,31,","33.3",",6,06,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","88.3",",,,6","","","","","24.54",",,,6","","","",""
"USC00155097","1941-11","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","","","0.0","5,6","10",",6","7",",6","1",",6","","","0",",6","0","5,6","16","5,6","0",",6","4",",6","0",",6","","","","","-9.4","5,6,25,","","","0",",T,6,10,+","40.9",",,6,23,","25.6",",6,17,","","","","","","","291.0",",6","","","","","","","","","","","","","","","","","","","","","88.5",",,,6","0",",T,,6","6.37","5,6","13.45",",,,6","-0.71","5,,,6","",""
"USC00155097","1941-12","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","","","","","9",",6","8",",6","0",",6","","","","","","","","","0",",6","0",",6","0",",6","","","","","","","","","","","19.8",",,6,13,","19.4",",6,21,+","","","","","","","","","","","","","","","","","","","","","","","","","","","","","76.2",",,,6","","","","","10.61",",,,6","","","",""
"USC00155097","1942-01","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","0.0","6","0.0","5,6","8",",6","7",",6","1",",6","","","1",",6","6","5,6","25","5,6","9",",6","0",",6","0",",6","","","","","-26.7","5,6,08,","","","97",",,6,04,","39.9",",,6,01,","20.6",",6,24,","","","","","","","515.5",",6","","","","","","","","","","","","","","","","","","","","","112.5",",,,6","107",",,,6","-1.68","5,6","5.38",",,,6","-8.73","5,,,6","",""
"USC00155097","1942-02","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","","","","","12",",6","7",",6","0",",6","","","1",",6","","","","","6",",6","0",",6","0",",6","","","","","","","","","74",",,6,24,","23.1",",,6,17,","18.3",",6,05,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","76.9",",,,6","95",",,,6","","","5.15",",,,6","","","",""
"USC00155097","1942-03","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","","","0.0","3,6","14",",6","12",",6","0",",6","","","","","0","3,6","17","3,6","0",",6","6",",6","0",",6","","","","","-8.9","3,6,01,","","","","","16.0",",,6,12,","27.8",",6,16,","","","","","","","297.1",",6","","","","","","","","","","","","","","","","","","","","","109.9",",,,6","","","7.44","3,6","14.85",",,,6","0.04","3,,,6","",""
"USC00155097","1942-04","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","","","15.8","2,6","6",",6","3",",6","1",",6","","","","","0","2,6","4","2,6","0",",6","21",",6","1",",6","","","","","-2.8","2,6,12,","","","","","62.0",",,6,09,","32.8",",6,30,","","","","","","","132.1",",6","","","","","","","","","","","","","","","","","","","","","86.9",",,,6","","","14.18","2,6","22.10",",,,6","6.25","2,,,6","",""
"USC00155097","1942-05","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","","","53.1","1,6","10",",6","6",",6","1",",6","","","","","0","1,6","0","1,6","0",",6","26",",6","0",",6","","","","","1.1","1,6,09,","","","","","28.4",",,6,04,","31.7",",6,31,+","","","","","","","68.1",",6","","","","","","","","","","","","","","","","","","","","","70.9",",,,6","","","17.82","1,6","24.99",",,,6","10.65","1,,,6","",""
"USC00155097","1942-06","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","","","153.9",",6","9",",6","6",",6","0",",6","","","","","0",",6","0",",6","0",",6","30",",6","14",",6","","","","","7.8",",6,24,","","","","","23.9",",,6,10,","33.9",",6,30,+","","","","","","","6.3",",6","","","","","","","","","","","","","","","","","","","","","70.6",",,,6","","","23.25",",6","30.00",",,,6","16.50",",,,6","",""
"USC00155097","1942-07","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","","","216.4","1,6","5",",6","4",",6","2",",6","","","","","0","1,6","0","1,6","0",",6","31",",6","19",",6","","","","","13.3","1,6,02,","","","","","35.3",",,6,09,","36.1",",6,30,","0.0","6","","","","","0.0",",6","","","","","","","","","","","","","","","","","","","","","81.6",",,,6","","","25.55","1,6","32.22",",,,6","18.88","1,,,6","",""
"USC00155097","1942-08","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","","","163.4","3,6","16",",6","6",",6","3",",6","","","","","0","2,6","0","2,6","0","1,6","30","1,6","3","1,6","","","","","7.2","2,6,25,","","","","","100.8",",,6,23,","37.8","1,6,02,","3.1","6","","","","","3.1","1,6","","","","","","","","","","","","","","","","","","","","","234.7",",,,6","","","23.88","3,6","29.89","1,,,6","17.88","2,,,6","",""
"USC00155097","1942-09","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","","","93.7","3,6","10",",6","8",",6","1",",6","","","","","0","3,6","2","3,6","0",",6","23",",6","2",",6","","","","","-1.7","3,6,29,","","","","","27.4",",,6,08,","32.8",",6,14,","57.8","6","","","","","54.7",",6","","","","","","","","","","","","","","","","","","","","","69.7",",,,6","","","19.50","3,6","25.72",",,,6","13.28","3,,,6","",""
"USC00155097","1942-10","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","","","3.1","3,6","10",",6","8",",6","1",",6","","","","","0","2,6","4","2,6","0","1,6","19","1,6","0","1,6","","","","","-5.6","2,6,27,","","","","","71.1",",,6,31,","30.0","1,6,03,","180.0","6","","","","","122.2","1,6","","","","","","","","","","","","","","","","","","","","","125.4",",,,6","","","14.06","3,6","21.57","1,,,6","6.54","2,,,6","",""
"USC00155097","1942-11","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","","","5.1",",6","13",",6","7",",6","0",",6","","","","","0",",6","13",",6","0",",6","6",",6","0",",6","","","","","-6.1",",6,27,+","","","","","20.8",",,6,23,","25.6",",6,19,+","478.5","6","","","","","298.5",",6","","","","","","","","","","","","","","","","","","","","","98.7",",,,6","","","8.55",",6","14.26",",,,6","2.84",",,,6","",""
"USC00155097","1942-12","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","","","0.0","3,6","15",",6","11",",6","1",",6","","","1",",6","0","3,6","22","3,6","6",",6","1",",6","0",",6","","","","","-15.6","3,6,14,+","","","30",",,6,07,","44.2",",,6,28,","22.8",",6,26,","956.1","6","","","","","477.6",",6","","","","","","","","","","","","","","","","","","","","","147.3",",,,6","50",",,,6","1.09","3,6","6.01",",,,6","-3.82","3,,,6","",""
"USC00155097","1943-01","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","","","","","8",",6","3",",6","0",",6","","","1",",6","","","","","1","2,6","2","2,6","0","2,6","","","","","","","","","107",",,6,26,","24.4",",,6,26,","26.7","2,6,24,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45.4",",,,6","120",",,,6","","","8.20","2,,,6","","","",""
"USC00155097","1943-02","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","","","0.0","4,6","6",",6","4",",6","0",",6","","","1",",6","0","4,6","22","4,6","4",",6","1",",6","0",",6","","","","","-17.2","4,6,16,","","","33",",,6,11,","21.8",",,6,11,","21.1",",6,23,","","","","","","","381.1",",6","","","","","","","","","","","","","","","","","","","","","44.1",",,,6","43",",,,6","2.27","4,6","9.96",",,,6","-5.42","4,,,6","",""
"USC00155097","1943-03","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","","","0.8","5,6","11","1,6","8","1,6","4","1,6","","","2",",6","0","5,6","16","5,6","3",",6","4",",6","0",",6","","","","","-16.1","5,6,08,","","","46",",,6,03,","52.3","1,,6,19,","24.4",",6,31,","","","","","","","351.6",",6","","","","","","","","","","","","","","","","","","","","","218.4","1,,,6","71",",,,6","4.76","5,6","12.33",",,,6","-2.80","5,,,6","",""
"USC00155097","1943-04","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","","","7.0","3,6","12",",6","9",",6","1",",6","","","","","0","3,6","4","3,6","0",",6","14",",6","0",",6","","","","","-4.4","3,6,03,","","","","","26.4",",,6,23,","28.3",",6,27,+","","","","","","","177.2",",6","","","","","","","","","","","","","","","","","","","","","106.5",",,,6","","","11.86","3,6","18.40",",,,6","5.31","3,,,6","",""
