"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HN02","HN02_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","HX02","HX02_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LN02","LN02_ATTRIBUTES","LX01","LX01_ATTRIBUTES","LX02","LX02_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MN02","MN02_ATTRIBUTES","MX01","MX01_ATTRIBUTES","MX02","MX02_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"USC00116344","2017-07","40.1101","-87.9567","205.7","OGDEN, IL US","1.8",",7","330.2","7","166.3",",7","13",",7","7",",7","0",",7","0",",7","0",",7","0",",7","0",",7","0",",7","31",",7","1",",7","30","","2","","15.0",",7,31,+","0",",,7,31,+","0",",,7,31,+","20.1",",,7,12,","32.8",",7,22,","97.5",",,,7","0.0","7","  25.6",",,,7,3,2","  25.6",",,,7,5,2","0.0",",7","  29.4",",,,7,3,2","  27.8",",,,7,5,2","  21.1",",,,7,3,2","  22.2",",,,7,5,2","  25.0",",,,7,3,2","  23.9",",,,7,5,2","  23.6",",,,7,3,2","  23.8",",,,7,5,2","  27.4",",,,7,3,2","  25.9",",,,7,5,2","84.2",",,,7","0",",,,7","23.70",",7","28.93",",,,7","18.47",",,,7","315",",7","28.6",",7"
"USC00116344","2017-08","40.1101","-87.9567","205.7","OGDEN, IL US","1.6",",7","418.5","7","88.3",",7","10",",7","5",",7","1",",7","0",",7","0",",7","0",",7","0",",7","0",",7","30",",7","0",",7","28","","1","","11.7",",7,26,","0",",,7,31,+","0",",,7,31,+","33.5",",,7,29,","30.6",",7,21,+","84.7",",,,7","2.2","7","  23.9",",,,7,3,2","  23.9",",,,7,5,2","2.2",",7","  26.7",",,,7,3,2","  25.6",",,,7,5,2","  18.9",",,,7,3,2","  20.0",",,,7,5,2","  22.8",",,,7,3,2","  22.2",",,,7,5,2","  21.4",",,,7,3,2","  21.9",",,,7,5,2","  25.0",",,,7,3,2","  24.1",",,,7,5,2","55.3",",,,7","0",",,,7","21.11",",7","26.83",",,,7","15.39",",,,7","247",",7","13.9",",7"
"USC00116344","2017-09","40.1101","-87.9567","205.7","OGDEN, IL US","2.0",",7","511.5","7","93.0",",7","5",",7","4",",7","0",",7","0",",7","0",",7","0",",7","0",",7","0",",7","28",",7","7",",7","16","","","","7.8",",7,03,","0",",,7,30,+","0",",,7,30,+","23.6",",,7,19,","33.9",",7,25,+","70.4",",,,7","30.7","7","  21.1",",,,7,3,2","  22.2",",,,7,5,2","28.5",",7","  23.9",",,,7,3,2","  23.9",",,,7,5,2","  15.6",",,,7,3,2","  17.2",",,,7,5,2","  18.3",",,,7,3,2","  18.9",",,,7,5,2","  18.7",",,,7,3,2","  19.6",",,,7,5,2","  21.4",",,,7,3,2","  21.5",",,,7,5,2","42.1",",,,7","0",",,,7","20.48",",7","26.89",",,,7","14.08",",,,7","45",",7","13.9",",7"
"USC00116344","2017-10","40.1101","-87.9567","205.7","OGDEN, IL US","3.0",",7","536.9","7","25.4",",7","16",",7","9",",7","1",",7","0",",7","0",",7","0",",7","0",",7","0",",7","17",",7","0",",7","18","","","","1.7",",7,31,+","0",",,7,31,+","0",",,7,31,+","49.3",",,7,23,","29.4",",7,15,","13.9",",,,7","167.8","7","  19.4",",,,7,3,2","  20.0",",,,7,5,2","137.1",",7","  20.6",",,,7,3,2","  20.6",",,,7,5,2","   8.3",",,,7,3,2","   9.4",",,,7,5,2","   9.4",",,,7,3,2","  10.6",",,,7,5,2","  14.7",",,,7,3,2","  15.6",",,,7,5,2","  16.4",",,,7,3,2","  17.0",",,,7,5,2","152.5",",,,7","0",",,,7","14.73",",7","20.02",",,,7","9.44",",,,7","247",",7","18.8",",7"
"USC00116344","2017-11","40.1101","-87.9567","205.7","OGDEN, IL US","4.0",",7","536.9","7","0.0",",7","11",",7","5",",7","0",",7","0",",7","0",",7","0",",7","19",",7","0",",7","1",",7","0",",7","18","","","","-6.1",",7,11,","0",",,7,30,+","0",",T,7,22,","24.1",",,7,19,","21.7",",7,06,","0.0",",,,7","551.6","7","  11.7",",,,7,3,2","  12.2",",,,7,5,2","383.8",",7","  13.9",",,,7,3,2","  13.9",",,,7,5,2","   4.4",",,,7,3,2","   5.0",",,,7,5,2","   5.6",",,,7,3,2","   5.6",",,,7,5,2","   6.5",",,,7,3,2","   7.3",",,,7,5,2","   7.9",",,,7,3,2","   8.7",",,,7,5,2","64.3",",,,7","0",",T,,7","5.54",",7","11.19",",,,7","-0.12",",,,7","360",",7","18.3",",7"
"USC00116344","2017-12","40.1101","-87.9567","205.7","OGDEN, IL US","4.0",",7","536.9","7","0.0",",7","6",",7","2",",7","0",",7","8",",7","2",",7","3",",7","28",",7","11",",7","0",",7","0",",7","18","","","","-21.7",",7,28,","127",",,7,31,+","99",",,7,25,","6.1",",,7,25,","17.8",",7,05,","0.0",",,,7","1159.1","7","   6.1",",,,7,3,2","   6.1",",,,7,5,2","607.5",",7","   8.9",",,,7,3,2","   9.4",",,,7,5,2","   0.0",",,,7,3,2","  -1.1",",,,7,5,2","   0.6",",,,7,3,2","   0.0",",,,7,5,2","   2.0",",,,7,3,2","   2.9",",,,7,5,2","   3.4",",,,7,3,2","   4.0",",,,7,5,2","14.3",",,,7","178",",,,7","-1.26",",7","3.73",",,,7","-6.26",",,,7","180",",7","19.2",",7"
"USC00116344","2018-01","40.1101","-87.9567","205.7","OGDEN, IL US","4.6",",7","0.0","7","0.0",",7","6",",7","4",",7","0",",7","15",",7","1",",7","10",",7","27",",7","16",",7","0",",7","0",",7","24","","","","-25.6",",7,03,","127",",,7,02,+","46",",,7,15,","6.9",",,7,23,","15.0",",7,12,","0.0",",,,7","1900.0","7","   1.1",",,,7,3,2","   1.7",",,,7,5,2","740.9",",7","   5.0",",,,7,3,2","   2.8",",,,7,5,2","  -1.7",",,,7,3,2","  -3.3",",,,7,5,2","  -1.1",",,,7,3,2","  -2.2",",,,7,5,2","  -0.8",",,,7,3,2","  -1.0",",,,7,5,2","   0.2",",,,7,3,2","  -0.2",",,,7,5,2","24.1",",,,7","66",",,,7","-5.57",",7","-0.65",",,,7","-10.49",",,,7","180",",7","16.5",",7"
"USC00116344","2018-02","40.1101","-87.9567","205.7","OGDEN, IL US","4.0",",7","0.0","7","0.0",",7","14",",7","9",",7","2",",7","6",",7","1",",7","3",",7","21",",7","7",",7","0",",7","0",",7","22","","","","-19.4",",7,06,","76",",,7,07,+","41",",,7,06,","121.2",",,7,21,","18.3",",7,21,","0.0",",,,7","2420.7","7","   6.7",",,,7,3,2","   6.1","1,,,7,5,2","520.7",",7","  11.7",",,,7,3,2","  13.9","1,,,7,5,2","  -2.2",",,,7,3,2","  -1.1","1,,,7,5,2","  -1.1",",,,7,3,2","  -0.6","1,,,7,5,2","   0.5",",,,7,3,2","   1.2","1,,,7,5,2","   2.1",",,,7,3,2","   2.5","1,,,7,5,2","197.4",",,,7","97",",,,7","-0.26",",7","4.92",",,,7","-5.45",",,,7","247",",7","18.3",",7"
"USC00116344","2018-03","40.1101","-87.9567","205.7","OGDEN, IL US","3.8",",7","0.0","7","0.0",",7","13",",7","9",",7","0",",7","2",",7","1",",7","0",",7","26",",7","0",",7","0",",7","0",",7","17","","","","-8.3",",7,16,","102",",,7,25,","91",",,7,25,","13.2",",,7,27,","13.9",",7,20,+","0.0",",,,7","2896.4","7","   5.6",",,,7,3,2","   6.7",",,,7,5,2","475.7",",7","   8.3",",,,7,3,2","   8.3",",,,7,5,2","   0.6",",,,7,3,2","   1.1",",,,7,5,2","   1.7",",,,7,3,2","   2.8",",,,7,5,2","   2.3",",,,7,3,2","   3.2",",,,7,5,2","   4.3",",,,7,3,2","   4.8",",,,7,5,2","83.3",",,,7","127",",,,7","2.99",",7","8.25",",,,7","-2.27",",,,7","360",",7","15.2",",7"
"USC00116344","2018-04","40.1101","-87.9567","205.7","OGDEN, IL US","3.7",",7","0.0","7","0.0",",7","11",",7","7",",7","0",",7","2",",7","1",",7","0",",7","19",",7","0",",7","3",",7","0",",7","16","","","","-7.2",",7,03,","102",",,7,02,","104",",,7,02,","17.0",",,7,14,","25.0",",7,13,","19.5",",,,7","3239.9","7","  11.7",",,,7,3,2","  11.7",",,,7,5,2","343.5",",7","  13.9",",,,7,3,2","  12.8",",,,7,5,2","   1.7",",,,7,3,2","   2.8",",,,7,5,2","   3.3",",,,7,3,2","   3.3",",,,7,5,2","   5.5",",,,7,3,2","   6.5",",,,7,5,2","   8.6",",,,7,3,2","   8.7",",,,7,5,2","67.1",",,,7","138",",,,7","6.88",",7","13.11",",,,7","0.66",",,,7","292",",7","19.2",",7"
"USC00116344","2018-05","40.1101","-87.9567","205.7","OGDEN, IL US","2.8",",7","106.2","7","106.2",",7","12",",7","7",",7","1",",7","0",",7","0",",7","0",",7","0",",7","0",",7","31",",7","3",",7","22","","","","3.9",",7,01,","0",",,7,31,+","0",",,7,31,+","34.3",",,7,31,","35.0",",7,29,","144.0",",,,7","3246.6","7","  24.4",",,,7,3,2","  23.3",",,,7,5,2","6.7",",7","  27.2",",,,7,3,2","  25.6",",,,7,5,2","   8.9",",,,7,3,2","   9.4",",,,7,5,2","  14.4",",,,7,3,2","  12.8",",,,7,5,2","  17.4",",,,7,3,2","  17.8",",,,7,5,2","  21.2",",,,7,3,2","  20.6",",,,7,5,2","89.7",",,,7","0",",,,7","21.54",",7","27.81",",,,7","15.28",",,,7","180",",7","15.2",",7"
"USC00116344","2018-06","40.1101","-87.9567","205.7","OGDEN, IL US","2.2",",7","245.7","7","139.5",",7","13",",7","9",",7","3",",7","0",",7","0",",7","0",",7","0",",7","0",",7","30",",7","4",",7","25","","2","","12.2",",7,07,","0",",,7,30,+","0",",,7,30,+","61.2",",,7,11,","32.2",",7,30,+","114.4",",,,7","3246.6","7","  25.6",",,,7,3,2","  26.1",",,,7,5,2","0.0",",7","  30.6",",,,7,3,2","  28.3",",,,7,5,2","  20.0",",,,7,3,2","  20.6",",,,7,5,2","  22.8",",,,7,3,2","  22.8",",,,7,5,2","  21.9",",,,7,3,2","  22.9",",,,7,5,2","  26.2",",,,7,3,2","  25.3",",,,7,5,2","187.6",",,,7","0",",,,7","22.98",",7","27.90",",,,7","18.07",",,,7","292",",7","21.0",",7"
"USC00116344","2018-07","40.1101","-87.9567","205.7","OGDEN, IL US","1.4",",7","390.0","7","144.3",",7","8",",7","6",",7","2",",7","0",",7","0",",7","0",",7","0",",7","0",",7","30",",7","2",",7","28","","","","13.9",",7,08,","0",",,7,31,+","0",",,7,31,+","35.6",",,7,06,","32.2",",7,05,+","125.1",",,,7","0.8","7","  25.0",",,,7,3,2","  25.6",",,,7,5,2","0.8",",7","  30.0",",,,7,3,2","  28.3",",,,7,5,2","  18.3",",,,7,3,2","  21.7",",,,7,5,2","  21.1",",,,7,3,2","  22.8",",,,7,5,2","  21.9",",,,7,3,2","  23.9",",,,7,5,2","  26.4",",,,7,3,2","  25.8",",,,7,5,2","101.2",",,,7","0",",,,7","22.96",",7","27.82",",,,7","18.11",",,,7","270",",7","13.9",",7"
"USC00116344","2018-08","40.1101","-87.9567","205.7","OGDEN, IL US","1.5",",7","541.4","7","151.4",",7","13",",7","7",",7","0",",7","0",",7","0",",7","0",",7","0",",7","0",",7","31",",7","3",",7","27","","2","","13.3",",7,24,","0",",,7,31,+","0",",,7,31,+","21.6",",,7,21,+","32.8",",7,29,","98.8",",,,7","0.8","7","  22.8",",,,7,3,2","  25.0",",,,7,5,2","0.0",",7","  27.8",",,,7,3,2","  26.7",",,,7,5,2","  16.7",",,,7,3,2","  20.6",",,,7,5,2","  18.9",",,,7,3,2","  22.2",",,,7,5,2","  20.1",",,,7,3,2","  23.2",",,,7,5,2","  24.0",",,,7,3,2","  25.0",",,,7,5,2","90.8",",,,7","0",",,,7","23.22",",7","27.85",",,,7","18.58",",,,7","292",",7","15.2",",7"
"USC00116344","2018-09","40.1101","-87.9567","205.7","OGDEN, IL US","2.5",",7","662.7","7","121.3",",7","8",",7","7",",7","2",",7","0",",7","0",",7","0",",7","0",",7","0",",7","24",",7","9",",7","17","","1","","8.3",",7,29,","0",",,7,30,+","0",",,7,30,+","107.4",",,7,08,","34.4",",7,06,","73.9",",,,7","25.3","7","  20.6",",,,7,3,2","  23.9",",,,7,5,2","24.5",",7","  24.4",",,,7,3,2","  26.1",",,,7,5,2","  11.7",",,,7,3,2","  16.7",",,,7,5,2","  13.3",",,,7,3,2","  17.2",",,,7,5,2","  16.6",",,,7,3,2","  21.0",",,,7,5,2","  20.3",",,,7,3,2","  22.9",",,,7,5,2","190.5",",,,7","0",",,,7","21.56",",7","27.13",",,,7","16.00",",,,7","337",",7","13.9",",7"
"USC00116344","2018-10","40.1101","-87.9567","205.7","OGDEN, IL US","2.9",",7","702.5","7","39.8",",7","13",",7","7",",7","0",",7","0",",7","0",",7","0",",7","5",",7","0",",7","12",",7","0",",7","19","","","","-2.8",",7,22,","0",",,7,31,+","0",",T,7,13,","20.6",",,7,07,","31.7",",7,04,","47.1",",,,7","236.8","7","  16.7",",,,7,3,2","  21.1",",,,7,5,2","211.5",",7","  18.9",",,,7,3,2","  22.2",",,,7,5,2","   4.4",",,,7,3,2","   8.9",",,,7,5,2","   6.7",",,,7,3,2","   9.4",",,,7,5,2","   9.4",",,,7,3,2","  13.9",",,,7,5,2","  12.0",",,,7,3,2","  15.5",",,,7,5,2","68.4",",,,7","0",",T,,7","12.79",",7","18.37",",,,7","7.22",",,,7","292",",7","20.1",",7"
"USC00116344","2018-11","40.1101","-87.9567","205.7","OGDEN, IL US","4.0",",7","702.5","7","0.0",",7","15",",7","8",",7","0",",7","3",",7","1",",7","0",",7","19",",7","4",",7","0",",7","0",",7","23","","","","-9.4",",7,29,","51",",,7,15,","48",",,7,15,","23.9",",,7,02,","13.3",",7,25,+","0.0",",,,7","719.6","7","   8.3",",,,7,3,2","  12.2","1,,,7,5,2","482.8",",7","   8.9",",,,7,3,2","  12.8","2,,,7,5,2","  -1.7",",,,7,3,2","   2.2","1,,,7,5,2","  -1.7",",,,7,3,2","   2.8","2,,,7,5,2","   1.4",",,,7,3,2","   5.7","1,,,7,5,2","   2.8",",,,7,3,2","   6.8","2,,,7,5,2","93.8",",,,7","100",",,,7","2.24",",7","5.96",",,,7","-1.48",",,,7","315",",7","19.7",",7"
"USC00116344","2018-12","40.1101","-87.9567","205.7","OGDEN, IL US","3.3",",7","702.5","7","0.0",",7","12",",7","6",",7","0",",7","1",",7","1",",7","0",",7","25",",7","5",",7","0",",7","0",",7","30","","","","-12.8",",7,08,","25",",,7,07,","33",",,7,07,","16.0",",,7,28,","14.4",",7,02,","0.0",",,,7","1253.5","7","   2.2",",,,7,3,2","   6.1","1,,,7,5,2","533.9",",7","   3.9",",,,7,3,2","   7.8","1,,,7,5,2","  -4.4",",,,7,3,2","   0.6","1,,,7,5,2","  -3.9",",,,7,3,2","   1.1","1,,,7,5,2","  -2.1",",,,7,3,2","   2.5","1,,,7,5,2","  -0.7",",,,7,3,2","   3.7","1,,,7,5,2","66.3",",,,7","43",",,,7","1.11",",7","5.40",",,,7","-3.18",",,,7","180",",7","19.2",",7"
"USC00116344","2019-01","40.1101","-87.9567","205.7","OGDEN, IL US","4.1",",7","0.0","7","0.0",",7","14",",7","10",",7","1",",7","15",",7","4",",7","3",",7","27",",7","13",",7","0",",7","0",",7","22","","","","-26.1",",7,31,","152",",,7,14,+","89",",,7,13,","36.8",",,7,01,","13.3",",7,08,","0.0",",,,7","1942.7","7","   3.3",",,,7,3,2","   3.9",",,,7,5,2","689.2",",7","   5.6",",,,7,3,2","   6.1",",,,7,5,2","  -4.4",",,,7,3,2","  -3.3",",,,7,5,2","  -1.7",",,,7,3,2","  -0.6",",,,7,5,2","  -0.5",",,,7,3,2","   0.8",",,,7,5,2","   0.6",",,,7,3,2","   1.6",",,,7,5,2","92.4",",,,7","283",",,,7","-3.90",",7","0.37",",,,7","-8.17",",,,7","315",",7","20.1",",7"
"USC00116344","2019-02","40.1101","-87.9567","205.7","OGDEN, IL US","4.6",",7","0.0","7","0.0",",7","11",",7","6",",7","0",",7","3",",7","1",",7","1",",7","25",",7","8",",7","0",",7","0",",7","22","","","","-22.8",",7,01,","25",",,7,11,+","36",",,7,11,","14.7",",,7,12,","12.8",",7,05,+","0.0",",,,7","2499.9","7","  -1.7",",,,7,3,2","  -0.6",",,,7,5,2","557.2",",7","  -0.6",",,,7,3,2","   0.0",",,,7,5,2","  -5.0",",,,7,3,2","  -3.9",",,,7,5,2","  -3.9",",,,7,3,2","  -2.2",",,,7,5,2","  -2.0",",,,7,3,2","  -0.9",",,,7,5,2","  -1.5",",,,7,3,2","  -0.6",",,,7,5,2","52.4",",,,7","71",",,,7","-1.57",",7","2.80",",,,7","-5.93",",,,7","247",",7","25.5",",7"
"USC00116344","2019-03","40.1101","-87.9567","205.7","OGDEN, IL US","4.1",",7","0.0","7","0.0",",7","16",",7","9",",7","1",",7","4",",7","1",",7","2",",7","23",",7","5",",7","0",",7","0",",7","23","","","","-19.4",",7,05,","25",",,7,08,+","36",",,7,04,","26.9",",,7,10,","20.0",",7,15,","0.0",",,,7","3001.6","7","  10.0","1,,,7,3,2","   9.4",",,,7,5,2","501.7",",7","  12.8","1,,,7,3,2","  10.0",",,,7,5,2","  -1.7","1,,,7,3,2","  -0.6",",,,7,5,2","  -1.1","1,,,7,3,2","  -0.6",",,,7,5,2","   0.8","1,,,7,3,2","   2.3",",,,7,5,2","   3.5","1,,,7,3,2","   4.0",",,,7,5,2","126.3",",,,7","60",",,,7","2.15",",7","7.42",",,,7","-3.12",",,,7","180",",7","21.5",",7"
"USC00116344","2019-04","40.1101","-87.9567","205.7","OGDEN, IL US","3.6",",7","1.1","7","1.1",",7","13",",7","9",",7","1",",7","0",",7","0",",7","0",",7","4",",7","0",",7","8",",7","0",",7","18","","","","-3.3",",7,01,","0",",,7,30,+","0",",T,7,15,","25.7",",,7,26,","26.1",",7,23,","69.1",",,,7","3224.0","7","  11.7",",,,7,3,2","  12.2",",,,7,5,2","222.4",",7","  18.3",",,,7,3,2","  14.4",",,,7,5,2","   2.2",",,,7,3,2","   3.3",",,,7,5,2","   6.7",",,,7,3,2","   5.6",",,,7,5,2","   7.8",",,,7,3,2","   9.0",",,,7,5,2","  13.3",",,,7,3,2","  11.6",",,,7,5,2","120.9",",,,7","0",",T,,7","10.96",",7","16.67",",,,7","5.24",",,,7","225",",7","21.9",",7"
"USC00116344","2019-05","40.1101","-87.9567","205.7","OGDEN, IL US","3.6",",7","46.7","7","45.6",",7","17",",7","11",",7","1",",7","0",",7","0",",7","0",",7","0",",7","0",",7","19",",7","0",",7","27","","3","","5.6",",7,12,","0",",,7,31,+","0",",T,7,29,","25.7",",,7,29,","30.6",",7,25,+","77.0",",,,7","3308.1","7","  20.6",",,,7,3,2","  21.1",",,,7,5,2","84.1",",7","  26.1",",,,7,3,2","  23.3",",,,7,5,2","  10.0",",,,7,3,2","  11.1",",,,7,5,2","  11.7",",,,7,3,2","  12.8",",,,7,5,2","  14.9",",,,7,3,2","  15.6",",,,7,5,2","  20.3",",,,7,3,2","  18.2",",,,7,5,2","125.5",",,,7","0",",T,,7","17.09",",7","22.44",",,,7","11.74",",,,7","315",",7","23.2",",7"
"USC00116344","2019-06","40.1101","-87.9567","205.7","OGDEN, IL US","3.0",",7","145.9","7","99.2",",7","13",",7","6",",7","1",",7","0",",7","0",",7","0",",7","0",",7","0",",7","29",",7","1",",7","25","","","","10.0",",7,15,+","0",",,7,30,+","0",",,7,30,+","28.7",",,7,13,","32.8",",7,30,","95.7",",,,7","3312.6","7","  22.8",",,,7,3,2","  23.3",",,,7,5,2","4.5",",7","  30.6",",,,7,3,2","  25.6",",,,7,5,2","  15.0",",,,7,3,2","  17.2",",,,7,5,2","  20.6",",,,7,3,2","  19.4",",,,7,5,2","  19.6",",,,7,3,2","  20.4",",,,7,5,2","  25.6",",,,7,3,2","  22.4",",,,7,5,2","90.7",",,,7","0",",,,7","21.49",",7","26.67",",,,7","16.32",",,,7","247",",7","21.9",",7"
"USC00116344","2019-07","40.1101","-87.9567","205.7","OGDEN, IL US","1.6",",7","342.8","7","196.9",",7","9",",7","7",",7","1",",7","0",",7","0",",7","0",",7","0",",7","0",",7","31",",7","7",",7","26","","3","","13.3",",7,24,+","0",",,7,31,+","0",",,7,31,+","56.1",",,7,01,","33.9",",7,01,","106.0",",,,7","0.0","7","  26.1",",,,7,3,2","  26.1",",,,7,5,2","0.0",",7","  31.7",",,,7,3,2","  28.3",",,,7,5,2","  20.6",",,,7,3,2","  21.7",",,,7,5,2","  25.6",",,,7,3,2","  23.3",",,,7,5,2","  23.2",",,,7,3,2","  24.1",",,,7,5,2","  29.0",",,,7,3,2","  25.9",",,,7,5,2","103.6",",,,7","0",",,,7","24.69",",7","30.13",",,,7","19.24",",,,7","337",",7","22.8",",7"
"USC00116344","2019-08","40.1101","-87.9567","205.7","OGDEN, IL US","1.2",",7","463.2","7","120.4",",7","11",",7","7",",7","0",",7","0",",7","0",",7","0",",7","0",",7","0",",7","31",",7","0",",7","19","","1","","12.8",",7,25,","0",",,7,31,+","0",",,7,31,+","14.2",",,7,19,","31.7",",7,09,+","86.0",",,,7","0.0","7","  22.8",",,,7,3,2","  23.3",",,,7,5,2","0.0",",7","  29.4",",,,7,3,2","  25.6",",,,7,5,2","  18.9",",,,7,3,2","  20.6",",,,7,5,2","  22.8",",,,7,3,2","  22.8",",,,7,5,2","  21.3",",,,7,3,2","  22.4",",,,7,5,2","  26.6",",,,7,3,2","  24.0",",,,7,5,2","46.8",",,,7","0",",,,7","22.22",",7","27.59",",,,7","16.85",",,,7","292",",7","21.9",",7"
"USC00116344","2019-09","40.1101","-87.9567","205.7","OGDEN, IL US","1.4",",7","564.5","7","101.3",",7","12",",7","9",",7","0",",7","0",",7","0",",7","0",",7","0",",7","0",",7","30",",7","1",",7","23","","","","11.7",",7,25,","0",",,7,30,+","0",",,7,30,+","19.1",",,7,23,","32.8",",7,13,","72.6",",,,7","1.4","7","  22.2",",,,7,3,2","  22.8",",,,7,5,2","1.4",",7","  28.3",",,,7,3,2","  25.0",",,,7,5,2","  16.7",",,,7,3,2","  18.3",",,,7,5,2","  20.6",",,,7,3,2","  20.0",",,,7,5,2","  19.5",",,,7,3,2","  20.9",",,,7,5,2","  24.5",",,,7,3,2","  22.6",",,,7,5,2","77.3",",,,7","0",",,,7","21.66",",7","27.24",",,,7","16.08",",,,7","180",",7","14.8",",7"
"USC00116344","2019-10","40.1101","-87.9567","205.7","OGDEN, IL US","3.2",",7","586.2","7","21.7",",7","10",",7","6",",7","1",",7","0",",7","0",",7","0",",7","0",",7","0",",7","9",",7","1",",7","11","","","","0.6",",7,13,","0",",,7,31,+","0",",T,7,31,","48.3",",,7,27,","32.2",",7,02,","44.8",",,,7","192.5","7","  21.7",",,,7,3,2","  22.2",",,,7,5,2","191.1",",7","  25.0",",,,7,3,2","  23.3",",,,7,5,2","   4.4",",,,7,3,2","   9.4",",,,7,5,2","   9.4",",,,7,3,2","  10.6",",,,7,5,2","  12.7",",,,7,3,2","  14.3",",,,7,5,2","  15.9",",,,7,3,2","  15.7",",,,7,5,2","107.8",",,,7","0",",T,,7","12.87",",7","18.30",",,,7","7.44",",,,7","180",",7","18.3",",7"
"USC00116344","2019-11","40.1101","-87.9567","205.7","OGDEN, IL US","3.5",",7","586.2","7","0.0",",7","11",",7","5",",7","0",",7","4",",7","1",",7","0",",7","19",",7","2",",7","0",",7","0",",7","14","","","","-15.6",",7,13,","76",",,7,12,","79",",,7,12,","16.0",",,7,30,","15.0",",7,11,","0.0",",,,7","678.8","7","   7.8",",,,7,3,2","   7.8",",,,7,5,2","486.3",",7","   8.9",",,,7,3,2","   9.4",",,,7,5,2","   2.8",",,,7,3,2","   0.0",",,,7,5,2","   3.9",",,,7,3,2","   3.9",",,,7,5,2","   4.9",",,,7,3,2","   5.6",",,,7,5,2","   6.5",",,,7,3,2","   6.7",",,,7,5,2","54.9",",,,7","104",",,,7","2.12",",7","6.98",",,,7","-2.74",",,,7","270",",7","22.8",",7"
"USC00116344","2019-12","40.1101","-87.9567","205.7","OGDEN, IL US","3.7",",7","586.2","7","0.0",",7","8",",7","6",",7","0",",7","8",",7","1",",7","0",",7","25",",7","6",",7","0",",7","0",",7","19","","","","-14.4",",7,19,","76",",,7,18,+","79",",,7,16,","17.0",",,7,29,","17.8",",7,27,","0.0",",,,7","1209.0","7","   7.2",",,,7,3,2","   7.8",",,,7,5,2","530.2",",7","   8.9",",,,7,3,2","   8.3",",,,7,5,2","   1.1",",,,7,3,2","  -1.7",",,,7,5,2","   1.7",",,,7,3,2","   1.7",",,,7,5,2","   2.5",",,,7,3,2","   3.2",",,,7,5,2","   4.3",",,,7,3,2","   4.4",",,,7,5,2","51.2",",,,7","102",",,,7","1.23",",7","6.11",",,,7","-3.65",",,,7","270",",7","16.5",",7"
"USC00116344","2020-01","40.1101","-87.9567","205.7","OGDEN, IL US","3.4",",7","0.0","7","0.0",",7","12",",7","5",",7","1",",7","1",",7","0",",7","0",",7","25",",7","4",",7","0",",7","0",",7","24","","","","-14.4",",7,20,+","25",",,7,31,","15",",,7,31,","53.8",",,7,11,","14.4",",7,11,","0.0",",,,7","1776.2","7","   3.9",",,,7,3,2","   5.0",",,,7,5,2","567.2",",7","  10.0",",,,7,3,2","  10.0",",,,7,5,2","  -1.7",",,,7,3,2","   0.0",",,,7,5,2","  -0.6",",,,7,3,2","   0.0",",,,7,5,2","   0.8",",,,7,3,2","   1.9",",,,7,5,2","   2.7",",,,7,3,2","   2.9",",,,7,5,2","122.8",",,,7","58",",,,7","0.04",",7","3.41",",,,7","-3.34",",,,7","270",",7","20.1",",7"
"USC00116344","2020-02","40.1101","-87.9567","205.7","OGDEN, IL US","3.8",",7","0.0","7","0.0",",7","11",",7","7",",7","0",",7","11",",7","5",",7","2",",7","24",",7","6",",7","0",",7","0",",7","21","","","","-20.6",",7,15,","76",",,7,15,+","86",",,7,13,","17.3",",,7,18,","18.9",",7,04,","0.0",",,,7","2319.7","7","   2.8",",,,7,3,2","   3.3",",,,7,5,2","543.5",",7","   6.1",",,,7,3,2","   5.6",",,,7,5,2","   0.0",",,,7,3,2","   0.0",",,,7,5,2","   0.0",",,,7,3,2","   0.6",",,,7,5,2","   1.1",",,,7,3,2","   1.4",",,,7,5,2","   2.3",",,,7,3,2","   2.2",",,,7,5,2","65.1",",,,7","291",",,,7","-0.41",",7","3.72",",,,7","-4.53",",,,7","45",",7","14.8",",7"
