"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"USW00014944","1936-01","43.5778","-96.7539","435.3","SIOUX FALLS FOSS FIELD, SD US","","","0.0","X","0.0",",X","10",",X","5",",X","0",",X","","","5",",X","21",",X","31",",X","27",",X","0",",X","0",",X","","","","","","","-32.2",",X,22,","","","102",",,X,16,","9.9",",,X,16,","5.0",",X,10,","","","2658.6","X","1033.1",",X","","","","","34.1",",,,X","","","362",",,,X","-14.99",",X","-9.71",",,,X","-20.28",",,,X","","","","","","","","","","","","","","","","","","","",""
"USW00014944","1936-02","43.5778","-96.7539","435.3","SIOUX FALLS FOSS FIELD, SD US","","","0.0","X","0.0",",X","13",",X","6",",X","0",",X","","","8",",X","22",",X","29",",X","26",",X","0",",X","0",",X","","","","","","","-34.4",",X,16,","","","94",",,X,03,","6.4",",,X,26,","8.3",",X,23,","","","3698.3","X","1039.7",",X","","","","","30.2",",,,X","","","515",",,,X","-17.52",",X","-11.19",",,,X","-23.85",",,,X","","","","","","","","","","","","","","","","","","","",""
"USW00014944","1936-03","43.5778","-96.7539","435.3","SIOUX FALLS FOSS FIELD, SD US","","","0.0","X","0.0",",X","7",",X","4",",X","1",",X","","","3",",X","0",",X","25",",X","2",",X","0",",X","0",",X","1","","","","2","","-13.9",",X,31,+","","","229",",,X,26,","27.4",",,X,26,","17.8",",X,22,","","","4196.7","X","498.4",",X","","","","","50.5",",,,X","","","387",",,,X","2.26",",X","7.90",",,,X","-3.38",",,,X","","","","","","","","","","","","","","","","","","","",""
"USW00014944","1936-04","43.5778","-96.7539","435.3","SIOUX FALLS FOSS FIELD, SD US","","","0.3","X","0.3",",X","11",",X","3",",X","1",",X","","","1","1,X","0",",X","14",",X","2",",X","8",",X","0",",X","","","","","2","","-15.6",",X,03,","","","51","1,,X,04,","26.4",",,X,30,","26.7",",X,19,","","","4533.5","X","336.8",",X","","","","","55.2",",,,X","","","79","1,,,X","7.12",",X","13.90",",,,X","0.33",",,,X","","","","","","","","","","","","","","","","","","","",""
"USW00014944","1936-05","43.5778","-96.7539","435.3","SIOUX FALLS FOSS FIELD, SD US","","","64.6","X","64.3",",X","10",",X","8",",X","3",",X","0",",X","0",",X","0",",X","0",",X","0",",X","27",",X","1",",X","","","","","","","1.1",",X,03,","0",",,X,31,+","0",",,X,31,+","100.6",",,X,23,","33.9",",X,05,","","","4581.4","X","47.9",",X","","","","","229.3",",,,X","","","0",",,,X","18.86",",X","25.78",",,,X","11.94",",,,X","","","","","","","","","","","","","","","","","","","",""
"USW00014944","1936-06","43.5778","-96.7539","435.3","SIOUX FALLS FOSS FIELD, SD US","","","172.2","X","107.6",",X","8",",X","6",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","28",",X","9",",X","","","","","","","5.6",",X,03,","0",",,X,30,+","0",",,X,30,+","19.6",",,X,01,","38.9",",X,25,","","","4597.8","X","16.4",",X","","","","","55.4",",,,X","","","0",",,,X","21.38",",X","28.27",",,,X","14.48",",,,X","","","","","","","","","","","","","","","","","","","",""
"USW00014944","1936-07","43.5778","-96.7539","435.3","SIOUX FALLS FOSS FIELD, SD US","","","508.6","X","336.4",",X","2",",X","1",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","31",",X","27",",X","","","","","","","13.3",",X,02,","0",",,X,31,+","0",",,X,31,+","19.3",",,X,27,","43.3",",X,17,","","","0.0","X","0.0",",X","","","","","20.3",",,,X","","","0",",,,X","29.19",",X","37.15",",,,X","21.22",",,,X","","","","","","","","","","","","","","","","","","","",""
"USW00014944","1936-08","43.5778","-96.7539","435.3","SIOUX FALLS FOSS FIELD, SD US","","","741.0","X","232.4",",X","6",",X","5",",X","1",",X","0",",X","0",",X","0",",X","0",",X","0",",X","31",",X","20",",X","","","","","","","11.1",",X,31,","0",",,X,31,+","0",",,X,31,+","25.7",",,X,27,","42.8",",X,24,","","","0.0","X","0.0",",X","","","","","72.5",",,,X","","","0",",,,X","25.83",",X","32.70",",,,X","18.96",",,,X","","","","","","","","","","","","","","","","","","","",""
"USW00014944","1936-09","43.5778","-96.7539","435.3","SIOUX FALLS FOSS FIELD, SD US","","","829.0","X","88.0",",X","5",",X","2",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","27",",X","4",",X","","","","","","","2.8",",X,27,","0",",,X,30,+","0",",,X,30,+","19.6",",,X,15,","34.4",",X,22,+","","","40.0","X","40.0",",X","","","","","26.7",",,,X","","","0",",,,X","19.94",",X","26.68",",,,X","13.19",",,,X","","","","","","","","","","","","","","","","","","","",""
"USW00014944","1936-10","43.5778","-96.7539","435.3","SIOUX FALLS FOSS FIELD, SD US","","","829.0","X","0.0",",X","2",",X","0",",X","0",",X","0",",X","0",",X","0",",X","9",",X","1",",X","5",",X","0",",X","","","","","","","-12.2",",X,26,","0",",,X,31,+","0",",T,X,20,","1.8",",,X,20,+","25.6",",X,18,","","","305.4","X","265.4",",X","","","","","3.6",",,,X","","","0",",T,,X","9.77",",X","15.99",",,,X","3.55",",,,X","","","","","","","","","","","","","","","","","","","",""
"USW00014944","1936-11","43.5778","-96.7539","435.3","SIOUX FALLS FOSS FIELD, SD US","","","829.0","X","0.0",",X","5",",X","4",",X","0",",X","","","2",",X","0",",X","27",",X","3",",X","0",",X","0",",X","","","","","","","-16.7",",X,08,","","","64",",,X,07,","5.8",",,X,02,","15.0",",X,19,","","","826.8","X","521.4",",X","","","","","18.5",",,,X","","","109",",,,X","0.95",",X","6.39",",,,X","-4.48",",,,X","","","","","","","","","","","","","","","","","","","",""
"USW00014944","1936-12","43.5778","-96.7539","435.3","SIOUX FALLS FOSS FIELD, SD US","","","829.0","X","0.0",",X","7",",X","4",",X","0",",X","","","3","2,X","2",",X","31",",X","13",",X","0",",X","0",",X","","","","","","","-23.9",",X,06,","","","127","2,,X,30,","14.7",",,X,27,","11.7",",X,23,","","","1508.0","X","681.2",",X","","","","","45.9",",,,X","","","336","2,,,X","-3.64",",X","0.72",",,,X","-8.00",",,,X","","","","","","","","","","","","","","","","","","","",""
"USW00014944","1937-01","43.5778","-96.7539","435.3","SIOUX FALLS FOSS FIELD, SD US","","","0.0","X","0.0",",X","6",",X","4",",X","0",",X","","","6",",X","23",",X","31",",X","29",",X","0",",X","0",",X","","","","","","","-27.8",",X,31,+","","","152",",,X,01,","14.0",",,X,01,","2.8",",X,04,","","","2532.9","X","1024.9",",X","","","","","44.6",",,,X","","","520",",,,X","-14.73",",X","-9.59",",,,X","-19.87",",,,X","","","","","","","","","","","","","","","","","","","",""
"USW00014944","1937-02","43.5778","-96.7539","435.3","SIOUX FALLS FOSS FIELD, SD US","","","0.0","X","0.0",",X","1",",X","0",",X","0",",X","","","0",",X","8",",X","28",",X","20",",X","0",",X","0",",X","","","","","","","-26.1",",X,09,","","","13",",,X,06,","0.3",",,X,06,","8.9",",X,18,","","","3278.8","X","745.9",",X","","","","","0.3",",,,X","","","21",",,,X","-8.31",",X","-2.92",",,,X","-13.69",",,,X","","","","","","","","","","","","","","","","","","","",""
"USW00014944","1937-03","43.5778","-96.7539","435.3","SIOUX FALLS FOSS FIELD, SD US","","","0.0","X","0.0",",X","6",",X","4",",X","0",",X","","","2",",X","0",",X","29",",X","4",",X","0",",X","0",",X","","","","","","","-13.3",",X,27,+","","","46",",,X,22,+","15.2",",,X,24,","17.2",",X,05,","","","3840.8","X","562.0",",X","","","","","34.5",",,,X","","","105",",,,X","0.20",",X","5.32",",,,X","-4.91",",,,X","","","","","","","","","","","","","","","","","","","",""
"USW00014944","1937-04","43.5778","-96.7539","435.3","SIOUX FALLS FOSS FIELD, SD US","","","0.0","X","0.0",",X","10",",X","7",",X","2",",X","","","3",",X","0",",X","13",",X","0",",X","5",",X","0",",X","","","","","4","","-6.1",",X,05,","","","102",",,X,24,","47.5",",,X,30,","24.4",",X,21,","","","4153.7","X","312.9",",X","","","","","132.0",",,,X","","","216",",,,X","7.90",",X","13.33",",,,X","2.47",",,,X","","","","","","","","","","","","","","","","","","","",""
"USW00014944","1937-05","43.5778","-96.7539","435.3","SIOUX FALLS FOSS FIELD, SD US","","","30.8","X","30.8",",X","14",",X","10",",X","1",",X","0",",X","0",",X","0",",X","0",",X","0",",X","22",",X","0",",X","","","","","","","2.8",",X,01,","0",",,X,31,+","0",",,X,31,+","33.5",",,X,30,","30.0",",X,29,","","","4220.1","X","66.4",",X","","","","","100.5",",,,X","","","0",",,,X","17.18",",X","23.37",",,,X","11.00",",,,X","","","","","","","","","","","","","","","","","","","",""
"USW00014944","1937-06","43.5778","-96.7539","435.3","SIOUX FALLS FOSS FIELD, SD US","","","114.4","X","83.6",",X","10",",X","6",",X","1",",X","0",",X","0",",X","0",",X","0",",X","0",",X","26",",X","3",",X","","","","","","","4.4",",X,08,","0",",,X,30,+","0",",,X,30,+","27.9",",,X,12,","38.9",",X,23,","","","4254.6","X","34.5",",X","","","","","81.2",",,,X","","","0",",,,X","19.97",",X","26.01",",,,X","13.94",",,,X","","","","","","","","","","","","","","","","","","","",""
"USW00014944","1937-07","43.5778","-96.7539","435.3","SIOUX FALLS FOSS FIELD, SD US","","","323.1","X","208.7",",X","8",",X","6",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","31",",X","17",",X","1","","","","","","12.8",",X,17,","0",",,X,31,+","0",",,X,31,+","25.1",",,X,24,","38.3",",X,10,","","","0.0","X","0.0",",X","","","","","66.8",",,,X","","","0",",,,X","25.06",",X","31.72",",,,X","18.41",",,,X","","","","","","","","","","","","","","","","","","","",""
"USW00014944","1937-08","43.5778","-96.7539","435.3","SIOUX FALLS FOSS FIELD, SD US","","","547.5","X","224.4",",X","10",",X","8",",X","3",",X","0",",X","0",",X","0",",X","0",",X","0",",X","31",",X","18",",X","","","","","","","12.2",",X,21,","0",",,X,31,+","0",",,X,31,+","36.6",",,X,11,","41.1",",X,15,","","","0.0","X","0.0",",X","","","","","128.4",",,,X","","","0",",,,X","25.57",",X","31.84",",,,X","19.31",",,,X","","","","","","","","","","","","","","","","","","","",""
"USW00014944","1937-09","43.5778","-96.7539","435.3","SIOUX FALLS FOSS FIELD, SD US","","","620.1","X","72.6",",Z","7",",X","4",",X","0",",X","0",",X","0",",X","0",",X","0",",Z","0",",X","24",",X","3",",X","","","","","","","2.2",",Z,25,","0",",,X,30,+","0",",,X,30,+","11.4",",,X,24,","34.4",",X,02,","","","63.4","X","63.4",",X","","","","","37.6",",,,X","","","0",",,,X","18.64",",Z","24.89",",,,X","12.40",",,,Z","","","","","","","","","","","","","","","","","","","",""
"USW00014944","1937-10","43.5778","-96.7539","435.3","SIOUX FALLS FOSS FIELD, SD US","","","623.2","X","3.1",",X","7",",X","5",",X","0",",X","0","1,X","1",",X","0",",X","5",",X","0",",X","6",",X","0",",X","","","","","","","-7.2",",X,14,","0","1,,X,31,+","51",",,X,16,","14.7",",,X,02,","30.0",",X,29,","","","334.2","X","270.8",",X","","","","","44.5",",,,X","","","51",",,,X","9.70",",X","15.27",",,,X","4.12",",,,X","","","","","","","","","","","","","","","","","","","",""
"USW00014944","1937-11","43.5778","-96.7539","435.3","SIOUX FALLS FOSS FIELD, SD US","","","623.2","X","0.0",",X","4",",X","2",",X","0",",X","","","2",",X","2",",X","18",",X","9",",X","0",",X","0",",X","","","","","","","-21.1",",X,20,","","","76",",,X,17,","7.6",",,X,13,","20.6",",X,09,","","","858.1","X","523.9",",X","","","","","13.4",",,,X","","","116",",,,X","0.87",",X","6.22",",,,X","-4.48",",,,X","","","","","","","","","","","","","","","","","","","",""
"USW00014944","1937-12","43.5778","-96.7539","435.3","SIOUX FALLS FOSS FIELD, SD US","","","623.2","X","0.0",",X","4",",X","2",",X","0",",X","","","2",",X","7",",X","31",",X","18",",X","0",",X","0",",X","1","","","","","","-23.9",",X,10,","","","76",",,X,13,","11.9",",,X,13,","8.9",",X,03,","","","1627.8","X","769.7",",X","","","","","18.2",",,,X","","","130",",,,X","-6.50",",X","-1.36",",,,X","-11.63",",,,X","","","","","","","","","","","","","","","","","","","",""
"USW00014944","1938-01","43.5778","-96.7539","435.3","SIOUX FALLS FOSS FIELD, SD US","","","0.0","X","0.0",",X","4",",X","2",",X","0",",X","","","4",",X","8",",X","30",",X","19",",X","0",",X","0",",X","","","","","","","-24.4",",X,30,","","","102",",,X,08,","9.1",",,X,08,","7.8",",X,23,","","","2420.0","X","792.2",",X","","","","","14.2",",,,X","","","190",",,,X","-7.22",",X","-2.28",",,,X","-12.16",",,,X","","","","","","","","","","","","","","","","","","","",""
"USW00014944","1938-02","43.5778","-96.7539","435.3","SIOUX FALLS FOSS FIELD, SD US","","","0.0","X","0.0",",X","6",",X","4",",X","0",",X","","","4",",X","3",",X","26",",X","13",",X","0",",X","0",",X","3","","","","","","-24.4",",X,18,","","","203",",,X,16,","16.3",",,X,16,","8.3",",X,07,","","","3068.7","X","648.7",",X","","","","","42.0",",,,X","","","424",",,,X","-4.83",",X","-0.06",",,,X","-9.61",",,,X","","","","","","","","","","","","","","","","","","","",""
"USW00014944","1938-03","43.5778","-96.7539","435.3","SIOUX FALLS FOSS FIELD, SD US","","","0.0","X","0.0",",X","6",",X","6",",X","0",",X","","","3",",X","0",",X","14",",X","4",",X","0",",X","0",",X","","","","","","","-14.4",",X,06,","","","89",",,X,03,","18.5",",,X,14,","19.4",",X,24,","","","3480.4","X","411.7",",X","","","","","47.7",",,,X","","","139",",,,X","5.05",",X","10.53",",,,X","-0.42",",,,X","","","","","","","","","","","","","","","","","","","",""
"USW00014944","1938-04","43.5778","-96.7539","435.3","SIOUX FALLS FOSS FIELD, SD US","","","4.9","X","4.9",",X","8",",X","6",",X","1",",X","","","2",",X","0",",X","9",",X","0",",X","11",",X","0",",X","","","","","1","","-6.7",",X,07,","","","127",",,X,05,","25.9",",,X,16,","29.4",",X,30,","","","3709.7","X","229.3",",X","","","","","77.1",",,,X","","","203",",,,X","10.86",",X","16.77",",,,X","4.94",",,,X","","","","","","","","","","","","","","","","","","","",""
"USW00014944","1938-05","43.5778","-96.7539","435.3","SIOUX FALLS FOSS FIELD, SD US","","","22.2","X","17.3",",X","10",",X","10",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","15",",X","0",",X","","","","","","","1.1",",X,07,","0",",,X,31,+","0",",T,X,07,","24.6",",,X,16,","29.4",",X,01,","","","3825.6","X","115.9",",X","","","","","120.5",",,,X","","","0",",T,,X","15.15",",X","21.04",",,,X","9.26",",,,X","","","","","","","","","","","","","","","","","","","",""
"USW00014944","1938-06","43.5778","-96.7539","435.3","SIOUX FALLS FOSS FIELD, SD US","","","127.9","X","105.7",",X","11",",X","6",",X","1",",X","0",",X","0",",X","0",",X","0",",X","0",",X","30",",X","6",",X","","","","","","","8.9",",X,11,+","0",",,X,30,+","0",",,X,30,+","30.7",",,X,24,","35.6",",X,05,","","","3830.0","X","4.4",",X","","","","","86.2",",,,X","","","0",",,,X","21.71",",X","28.51",",,,X","14.91",",,,X","","","","","","","","","","","","","","","","","","","",""
"USW00014944","1938-07","43.5778","-96.7539","435.3","SIOUX FALLS FOSS FIELD, SD US","","","328.6","X","200.7",",X","7",",X","5",",X","1",",X","0",",X","0",",X","0",",X","0",",X","0",",X","31",",X","16",",X","","","","","","","12.8",",X,22,","0",",,X,31,+","0",",,X,31,+","39.9",",,X,30,","36.7",",X,04,","","","0.0","X","0.0",",X","","","","","70.8",",,,X","","","0",",,,X","24.81",",X","31.34",",,,X","18.28",",,,X","","","","","","","","","","","","","","","","","","","",""
"USW00014944","1938-08","43.5778","-96.7539","435.3","SIOUX FALLS FOSS FIELD, SD US","","","518.1","X","189.5",",X","7",",X","4",",X","1",",X","0",",X","0",",X","0",",X","0",",X","0",",X","31",",X","11",",X","","","","","1","","10.6",",X,26,","0",",,X,31,+","0",",,X,31,+","47.8",",,X,07,","36.7",",X,01,","","","0.0","X","0.0",",X","","","","","65.5",",,,X","","","0",",,,X","24.45",",X","31.04",",,,X","17.85",",,,X","","","","","","","","","","","","","","","","","","","",""
"USW00014944","1938-09","43.5778","-96.7539","435.3","SIOUX FALLS FOSS FIELD, SD US","","","580.8","X","62.7",",X","7",",X","5",",X","3",",X","0",",X","0",",X","0",",X","0",",X","0",",X","24",",X","0",",X","","","","","","","1.7",",X,19,","0",",,X,30,+","0",",,X,30,+","39.9",",,X,14,","31.7",",X,04,+","","","47.5","X","47.5",",X","","","","","149.6",",,,X","","","0",",,,X","18.84",",X","24.86",",,,X","12.82",",,,X","","","","","","","","","","","","","","","","","","","",""
"USW00014944","1938-10","43.5778","-96.7539","435.3","SIOUX FALLS FOSS FIELD, SD US","","","605.8","X","25.0",",X","3",",X","1",",X","0",",X","0","1,X","0",",X","0",",X","3",",X","0",",X","16",",X","0",",X","","","","","","","-5.0",",X,23,","0","1,,X,31,+","0",",T,X,22,","2.5",",,X,12,","30.6",",X,03,","","","179.4","X","131.9",",X","","","","","3.3",",,,X","","","0",",T,,X","14.89",",X","21.06",",,,X","8.71",",,,X","","","","","","","","","","","","","","","","","","","",""
"USW00014944","1938-11","43.5778","-96.7539","435.3","SIOUX FALLS FOSS FIELD, SD US","","","605.8","X","0.0",",X","3",",X","3",",X","0",",X","0","4,X","0",",X","0",",X","22",",X","4",",X","2",",X","0",",X","","","","","2","","-16.7",",X,27,+","0","4,,X,30,+","0",",T,X,27,+","21.3",",,X,11,","22.8",",X,01,","","","700.7","X","521.3",",X","","","","","55.1",",,,X","","","0",",T,,X","0.96",",X","5.95",",,,X","-4.04",",,,X","","","","","","","","","","","","","","","","","","","",""
"USW00014944","1938-12","43.5778","-96.7539","435.3","SIOUX FALLS FOSS FIELD, SD US","","","605.8","X","0.0",",X","3",",X","2",",X","0",",X","3",",X","2",",X","3",",X","31",",X","10",",X","0",",X","0",",X","4","","","","","","-22.8",",X,29,+","51",",,X,24,+","46",",,X,23,","8.6",",,X,23,","9.4",",X,03,","","","1369.7","X","669.0",",X","","","","","15.0",",,,X","","","89",",,,X","-3.25",",X","1.29",",,,X","-7.78",",,,X","","","","","","","","","","","","","","","","","","","",""
"USW00014944","1939-01","43.5778","-96.7539","435.3","SIOUX FALLS FOSS FIELD, SD US","","","0.0","X","0.0",",X","7",",X","3",",X","0",",X","","","3",",X","2",",X","30",",X","12",",X","0",",X","0",",X","2","","","","1","","-22.2",",X,22,","","","64",",,X,17,","11.2",",,X,04,","11.7",",X,01,","","","2030.5","X","660.8",",X","","","","","25.5",",,,X","","","151",",,,X","-2.98",",X","1.53",",,,X","-7.49",",,,X","","","","","","","","","","","","","","","","","","","",""
"USW00014944","1939-02","43.5778","-96.7539","435.3","SIOUX FALLS FOSS FIELD, SD US","","","0.0","X","0.0",",X","5",",X","4",",X","0",",X","","","4",",X","11",",X","28",",X","17",",X","0",",X","0",",X","","","","","","","-27.8",",X,20,","","","114",",,X,16,","12.7",",,X,16,","7.2",",X,12,","","","2832.9","X","802.4",",X","","","","","37.5",",,,X","","","343",",,,X","-10.33",",X","-4.35",",,,X","-16.30",",,,X","","","","","","","","","","","","","","","","","","","",""
"USW00014944","1939-03","43.5778","-96.7539","435.3","SIOUX FALLS FOSS FIELD, SD US","","","0.0","X","0.0",",X","6",",X","2",",X","0",",X","","","3",",X","0",",X","23",",X","7",",X","5",",X","0",",X","","","","","1","","-16.1",",X,17,","","","51",",,X,27,","5.1",",,X,27,","25.6",",X,25,+","","","3359.3","X","526.4",",X","","","","","13.0",",,,X","","","119",",,,X","1.35",",X","7.62",",,,X","-4.92",",,,X","","","","","","","","","","","","","","","","","","","",""
"USW00014944","1939-04","43.5778","-96.7539","435.3","SIOUX FALLS FOSS FIELD, SD US","","","7.3","X","7.3",",X","5",",X","5",",X","0",",X","0",",X","0",",X","0",",X","12",",X","1",",X","7",",X","0",",X","","","","","","","-11.1",",X,11,","0",",,X,30,+","0",",T,X,06,","16.8",",,X,15,","30.6",",X,23,","","","3651.8","X","292.5",",X","","","","","42.5",",,,X","","","0",",T,,X","8.82",",X","15.39",",,,X","2.26",",,,X","","","","","","","","","","","","","","","","","","","",""
"USW00014944","1939-05","43.5778","-96.7539","435.3","SIOUX FALLS FOSS FIELD, SD US","","","81.0","X","73.7",",X","5",",X","4",",X","1",",X","0",",X","0",",X","0",",X","0",",X","0",",X","27",",X","3",",X","","","","","","","3.3",",X,11,","0",",,X,31,+","0",",,X,31,+","69.3",",,X,25,","35.6",",X,24,","","","3684.7","X","32.9",",X","","","","","106.5",",,,X","","","0",",,,X","19.65",",X","26.67",",,,X","12.62",",,,X","","","","","","","","","","","","","","","","","","","",""
"USW00014944","1939-06","43.5778","-96.7539","435.3","SIOUX FALLS FOSS FIELD, SD US","","","191.5","X","110.5",",X","12",",X","9",",X","1",",X","0",",X","0",",X","0",",X","0",",X","0",",X","29",",X","5",",X","1","","","","1","","10.0",",X,03,","0",",,X,30,+","0",",,X,30,+","56.4",",,X,25,","34.4",",X,17,+","","","3690.5","X","5.8",",X","","","","","163.7",",,,X","","","0",",,,X","21.82",",X","28.16",",,,X","15.48",",,,X","","","","","","","","","","","","","","","","","","","",""
"USW00014944","1939-07","43.5778","-96.7539","435.3","SIOUX FALLS FOSS FIELD, SD US","","","399.0","X","207.5",",X","8",",X","5",",X","1",",X","0",",X","0",",X","0",",X","0",",X","0",",X","31",",X","14",",X","","","","","","","13.3",",X,28,","0",",,X,31,+","0",",,X,31,+","35.6",",,X,07,","39.4",",X,12,","","","0.0","X","0.0",",X","","","","","76.2",",,,X","","","0",",,,X","25.03",",X","31.74",",,,X","18.31",",,,X","","","","","","","","","","","","","","","","","","","",""
"USW00014944","1939-08","43.5778","-96.7539","435.3","SIOUX FALLS FOSS FIELD, SD US","","","493.1","X","94.1",",X","7",",X","6",",X","1",",X","0",",X","0",",X","0",",X","0",",X","0",",X","30",",X","2",",X","","","","","","","8.3",",X,21,","0",",,X,31,+","0",",,X,31,+","33.5",",,X,08,","32.2",",X,14,+","","","10.0","X","10.0",",X","","","","","102.6",",,,X","","","0",",,,X","21.04",",X","27.42",",,,X","14.67",",,,X","","","","","","","","","","","","","","","","","","","",""
"USW00014944","1939-09","43.5778","-96.7539","435.3","SIOUX FALLS FOSS FIELD, SD US","","","581.4","X","88.3",",X","6",",X","3",",X","0",",X","0",",X","0",",X","0",",X","3",",X","0",",X","26",",X","5",",X","1","","","","","","-2.2",",X,29,+","0",",,X,30,+","5",",,X,25,","12.7",",,X,08,","36.1",",X,14,","","","75.6","X","65.6",",X","","","","","28.5",",,,X","","","5",",,,X","19.09",",X","26.19",",,,X","12.00",",,,X","","","","","","","","","","","","","","","","","","","",""
